at,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,,,
13/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,13.2,25.2,40.8,62.2,83.2,123,144.8,165.4,194.4,211.6,282,336.6,373.8,428.6,329.6,349.8,252.6,299.4,226.8,165.6,94.2,44.8,11.4,0,0,0,0,0,0,0,0,0,0,0,,,
14/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,28.8,54.8,81.8,100.4,153.4,183.8,211.2,231,257.2,247.4,465.4,485,501,494,461,211.8,134.6,122,71.2,33.8,20.4,1,0,0,0,0,0,0,0,0,0,0,0,,,
15/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,67.8,82.2,133.4,124.8,168.4,561.2,260.2,435.4,316.6,453.2,693.8,629.2,534.8,566.4,500.8,451.4,409.2,355.4,73.7,137.4,71.6,23.2,0,0,0,0,0,0,0,0,0,0,0,,,
16/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,18.8,28,104.4,205.8,301.4,389.4,463,523,564.2,593.6,612,610.8,605,585.2,551.2,504.6,451.8,379,288.8,203.6,117.8,47.6,5,0,0,0,0,0,0,0,0,0,0,0,,,
17/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28.4,48.2,59.6,71.5,114,145.4,189.8,157.2,227.8,336.2,271.4,244.2,671.4,291,228.3,255.4,327.6,450.8,125.6,103.6,79.6,30.6,8.6,0,0,0,0,0,0,0,0,0,0,0,,,
18/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,34.2,47.4,136,179,198.2,69.8,101.8,208.4,77.8,190,147.2,143,792.8,625.2,262,292.6,240,357,307.6,218.8,153.8,69,9,0,0,0,0,0,0,0,0,0,0,0,,,
19/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,13.6,35.8,61,58,72,121.8,180.2,294.6,324.4,326.4,327.8,522.8,390,539.6,591.8,516.2,409.2,391.8,310.6,144.8,130.6,35,7,0,0,0,0,0,0,0,0,0,0,0,,,
20/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,22,51.2,148,97,135,126,127.8,263.4,310.8,226.2,524,229.2,332.6,603,399.5,223.4,102.6,66.6,62.6,47.6,30.2,14.4,3,0,0,0,0,0,0,0,0,0,0,0,,,
21/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,40.6,61.8,159.8,224.8,350.6,433.4,517.5,461,276.2,151.4,144.8,700.2,217.7,619,792,571,230.8,21.4,321.2,238.4,86.8,46.4,5,0,0,0,0,0,0,0,0,0,0,0,,,
22/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,60.4,72.6,170.2,131.8,387.4,472,530.6,632.8,195.4,189.6,870.4,185.6,200.6,224.5,755.8,522.2,403.5,73,450,227.2,78.4,46,21,0,0,0,0,0,0,0,0,0,0,0,,,
23/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27.2,64.6,213.4,160.2,381.2,573,262,596.6,693,54,725.7,831,229,87.8,185.6,519,601.2,457.8,358.8,249.8,107.3,65.2,21.8,2,0,0,0,0,0,0,0,0,0,0,,,
24/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,27.3,85.4,192.8,303,380.8,430.8,365.8,421.4,451,428,438.5,386.6,349,448.5,265.4,194.2,194.2,165.4,178.3,53,57.2,23.4,12,0,0,0,0,0,0,0,0,0,0,0,,,
25/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,31.6,86.8,168.8,215.8,168.8,503,658.4,185.8,234.8,162.8,283.6,289.2,100.6,108,69,209,179,0,63.6,65.6,55.2,2,8.2,0,0,0,0,0,0,0,0,0,0,0,,,
26/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,54.8,54.2,164.6,245,101.2,103.5,190,227.4,230.4,496.6,738.8,266.6,364.6,789.3,189,375.4,219.8,220.6,163.8,123.4,130.6,50,8.2,0,0,0,0,0,0,0,0,0,0,0,,,
27/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,56.2,103.2,168.4,116.4,152,107.6,256.2,302.8,60.2,270.6,83.2,69,513,193.8,224.6,148.6,172.8,439.8,358.6,315.4,169.8,123,33.6,4,0,0,0,0,0,0,0,0,0,0,,,
28/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,70.6,82.2,86.4,190.4,63.6,93.8,234.8,177.8,49.2,323.8,91.6,29,134,324.8,156.8,203.4,325.6,437.6,151.4,63.6,47.3,35,15.6,1.4,0,0,0,0,0,0,0,0,0,0,,,
29/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,18,58.6,130.2,234.3,284.6,350.2,478,448.8,477.4,571,587.4,624.8,693.8,653,608.2,330,394.4,434.6,302.4,243.2,194.2,135.2,82,33.6,0,0,0,0,0,0,0,0,0,0,0,,,
30/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32.6,60.4,73.4,117.6,311,251,429,503,355,287,459,636,547,425,509.8,716,343,595.8,441.4,344.8,257.2,176.4,85.8,35.8,5.8,0,0,0,0,0,0,0,0,,,
31/03/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,57.8,90.2,86,149,188,461,179,207,181,141,258,130,308,673,469,302,246,97.4,242.8,77,78.4,32,17,0,0,0,0,0,0,0,0,0,,,
01/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,19.4,39,60.4,90.8,188.6,235.8,227.8,395.4,688.6,599,687,689,705,714,691,603,610,468,230.8,303.6,188.6,164.8,91.8,26.2,5.8,0,0,0,0,0,0,0,0,,,
02/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,31.5,37.2,44.4,142.4,126.2,113.4,60.6,183.6,142,156,132,240.2,77.6,320.2,345,210.2,183,129.8,247.5,146,39,49,44,19,9,0,0,0,0,0,0,0,0,,,
03/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,34,90.6,132.6,112.4,140,279,298,258,345.4,410.6,491,307.4,318.5,141,141,74,97,56,51,32,25,33,21,5,0,0,0,0,0,0,0,0,0,,,
04/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,51.5,105.6,123.4,160.2,192,219.6,268.2,258,210.6,303.8,217.4,168.2,200.2,158,390,230,248,296.6,255.4,210.4,218.2,134.6,51.6,27.8,9.4,0,0,0,0,0,0,0,0,,,
05/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.4,15.2,38.8,63.6,168.8,120,226.2,114.6,74.8,121.2,157.6,266.4,67.4,91.6,79.2,143.8,101.8,161.4,132.6,153.2,174.4,106.8,86,11,0,0,0,0,0,0,0,0,0,,,
06/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,17.2,33,52.8,57,96,171.2,159.2,125.2,172.8,218.8,192.2,173.4,119.4,55.8,122,92.8,73.2,47,75.8,60.4,65,42,35,5,0,0,0,0,0,0,0,0,,,
07/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,14.6,24.4,41.6,28.2,68,70.4,93,63.8,107,105.4,169,67.8,126.2,119.4,189.8,246.8,83.4,86.6,102.2,134.6,66.6,193.2,80.6,18.6,0,0,0,0,0,0,0,0,,,
08/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,36.2,38.4,44.2,190,318.4,236,457,263.8,241.4,588.8,350.4,271.8,788.6,306.8,584.8,740.6,673.8,286.8,323,165.6,457,169.2,96.8,150.4,80.2,19.4,0,0,0,0,0,0,0,0,,,
09/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,95,111,155,318,134,541,415,918,288,721,773.2,341.6,732.4,760.2,763.4,751,700.6,581,577,496.4,344.4,245,147.8,63,17.8,0,0,0,0,0,0,0,0,,,
10/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20.4,47.2,81.6,184.3,279.4,393,509,473,395.8,816.4,716.6,472.2,192.2,274.4,272.2,278.2,276.8,154.8,110.6,360.8,288.6,355.2,97.6,101.2,33.6,8.2,0,0,0,0,0,0,0,0,,,
11/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,20.2,38.4,128.2,214.2,324.2,416.6,498.4,574.6,661,690.4,821.6,185,948.6,241.2,201.8,323,755.8,667.2,610,515.2,512.6,382.2,100.6,66.6,52,21,0,0,0,0,0,0,0,0,,,
12/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,47.8,93.4,119.8,159.4,218,233.4,215.8,160.2,206.6,256.4,321.2,318.2,292.2,591,409.4,232.3,245.4,217,241.8,381.8,203,97,61.2,25.4,29.8,16.2,0,0,0,0,0,0,0,0,,,
13/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,26,44.2,127.6,235,326.2,434.2,509.4,582.2,637.4,683.2,725,794.6,481.6,350.8,566.6,768.4,698.8,639.4,573.2,503.6,423.7,344.4,255,157.6,74.2,24.2,4,0,0,0,0,0,0,0,,,
14/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,26.8,48.6,141.6,242.8,347.4,448,529.2,586.4,653.2,695.6,734.6,761.8,780,820.4,437.2,716.2,713,644.6,616.2,542,451.2,365.2,276.2,171.2,81,23.8,6.6,0,0,0,0,0,0,0,,,
15/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,26.8,48,138.8,244.2,348.2,443.6,522.8,587.8,638.8,694.2,731,752.8,754.8,770.6,759.4,713.6,694.6,656.2,606.8,523.2,444.3,373,272,171,90,25,5,0,0,0,0,0,0,0,,,
16/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,28.4,53.6,141.6,245.4,347,444.4,530,642.5,673.2,319,703,749,765,769.2,745.8,717,690.2,639,593.8,523.6,455.2,378,290.4,185.6,93.8,25,5,0,0,0,0,0,0,0,,,
17/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,29.6,48.4,147.4,239.6,301,459.8,353.8,546.8,578,604.4,753,785,455,458.2,313.2,219,291.5,325.2,195.4,225.8,126.2,83.4,86.2,60,51.8,22.6,0,0,0,0,0,0,0,0,,,
18/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,31.6,66.4,155.8,257.8,363.8,457.2,537.8,601,666.6,425.6,250.8,558.2,919,466.6,632.8,680.6,870.2,700.6,648.2,536,448.4,372,286.8,191,99.6,29,10.2,0,0,0,0,0,0,0,,,
19/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,50.6,92.8,130,148,425,251,330,269,309,306,366,473,376,239,272,202,302,355.8,200.4,595.8,93.8,74.4,126.4,206,101.8,23.4,9.6,0,0,0,0,0,0,0,,,
20/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14.4,27.2,58,49.2,39.4,53.2,40.8,77.4,54.8,121,262.3,89,68.2,165,283.6,78.6,61.6,105.8,66.2,0,19.2,58.6,17.8,10.2,10.2,5.8,0,0,0,0,0,0,0,,,
21/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,4.2,18.6,44.4,78,154.2,294.6,302.2,398.6,522.2,582.8,632.6,699.2,726.4,391.3,439.2,855.4,293.8,365.8,926.8,315.2,185.8,136.2,116.8,164.6,162,207,58,9,5,0,0,0,0,0,0,0,,,
22/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,6.6,13.2,35.2,53,172.6,150.6,289.2,208.6,233.4,380,204.2,252.4,234.6,241.2,180.8,315,265,297,759,239,184.4,169,96.8,52.2,34,0,0,0,0,0,0,0,0,,,
23/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,71,86,167,120,130,200,95,162,176,120,127,63,162,268.6,324.2,287.8,345.6,204.8,163,88,87.3,115.4,113.6,91.8,126.2,58,20,0,0,0,0,0,0,0,,,
24/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,45.2,102.6,151.4,157.8,165.6,199.6,549.8,457.2,294.4,417.6,481.4,321.6,380,944.8,588.6,667.4,318.2,773.2,205.6,154.8,291.6,107.8,65.6,46.8,39,29,11.2,0,0,0,0,0,0,0,,,
25/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,44,44,58,84.2,74.6,70.2,106.6,97,57.2,84.2,137.4,187.4,218,263.8,228.6,300.4,271.8,419.4,250.2,205.4,533.6,178.6,164.6,48.8,29.8,5,0,0,0,0,0,0,0,,,
26/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,14,67.2,121.8,130.4,227.2,314.8,466.6,242,396.2,304,337.2,246.8,251.6,898,811.6,788.4,640.6,231.2,283.4,374,240.8,193.4,379.7,86,69,93,40,9,0,0,0,0,0,0,0,,,
27/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6,38.4,33.8,32,165,144.2,144.8,45.6,139.6,206.4,158.4,96.6,97.2,56.2,36.6,145.2,442.6,84,288.2,90.6,139.6,201.6,73.2,92.2,38.6,33.4,78.8,9.8,0,0,0,0,0,0,0,,,
28/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,42,75.4,145.2,105.2,93.2,218.8,165.7,192,144,172,213,207,146,229,229,510,627.6,239.2,161,29.2,104.4,172.5,40.8,66.8,65.8,30.4,3,0,0,0,0,0,0,0,,,
29/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,5,25.6,28.8,33,61.2,125.2,302.2,320.4,121.8,220,277.6,245.6,726,678.4,581.8,338,251,371,1041,267,230,241,249.2,106,118.6,95.8,193.2,86.4,19.4,0,0,0,0,0,0,0,,,
30/04/2014,0,0,0,0,0,0,0,0,0,0,0,0,5,21.4,47.4,93.6,167.4,213.8,375.4,446.2,542.2,596.6,580,530.6,667,717.8,558.6,482.2,425.4,512.2,532.6,462.4,425.4,686,320.6,180,118.2,192,84,81,18,0,0,0,0,0,0,0,,,
01/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,7,21,21,79,92.3,130.8,193,139.6,219.8,234.6,302,294.2,304,229.3,263.6,426.6,543.4,368.8,803.4,615.6,124.4,585,164.8,344.2,15.4,45.2,66.2,65.2,25.8,0,0,0,0,0,0,0,,,
02/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,8.6,29,70,115.4,67.8,112.4,89,90.2,95.6,146.2,264.2,250.2,253.2,289.4,228,298.8,242.4,231.8,250,278.6,345.4,212.2,79.2,196.8,77.8,91.8,56.4,53,7,0,0,0,0,0,0,0,,,
03/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,13.4,30.8,72.2,150.8,240.4,340.4,430.6,509.2,563.6,633.2,712.4,761.4,789.8,828.8,807.8,826.8,832.4,801.8,737,701.8,633.8,536.8,433.7,285,410.6,184.8,157,76.6,22,0,0,0,0,0,0,0,,,
04/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,17.2,50.2,69.4,127.2,237.4,304.4,208.2,335.6,326.6,643,704.6,747.8,618.2,697.6,666.8,711.8,652.6,652,533.2,677.8,535,594.2,394.2,445.4,284.8,178,180.4,100.4,39,4,0,0,0,0,0,0,,,
05/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,21.8,71.2,63.7,150.2,221.4,307.6,372.4,430.4,630.4,522.2,495.6,440.2,345.8,953.8,631,905,851,749,489,450,253,353.2,282.2,219.6,116.8,46.8,36.2,12.4,7.4,0,0,0,0,0,0,0,,,
06/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,12.8,54.8,59.2,184,66.5,205.4,319.2,602.2,592.8,390.8,351.6,247.4,458.4,371,515.4,331.2,494,360.3,1000,290,148,163,320,137,417,77.4,67.6,42.8,18,10.8,0,0,0,0,0,0,,,
07/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,1,28.4,83.2,132.8,180.4,199.8,129.4,739,328.4,410,397.6,290.2,439.4,887.6,443,502.6,714.4,512.8,1047.8,319.8,238.6,355.2,121.8,201.4,112.4,264.2,87,45,18.6,3,0,0,0,0,0,0,,,
08/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,5,16,26,63,54.4,90.4,54.2,59,88.6,347,230.2,170.6,159,368,388.6,326.4,139.8,162.8,425.4,148.4,181.8,198.4,103.4,46.4,22.6,19.8,34,28,11.8,0,0,0,0,0,0,0,,,
09/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,10.2,27.4,79.4,56.6,236.2,421.2,221.6,684.4,646,841,235.4,852.6,906.2,236,894.8,1055.2,919.4,853,804,732,674.8,619.8,535,456,380,128,75.8,41.2,16,3,0,0,0,0,0,0,,,
10/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,7,23,48,233.6,167,321,571.2,242.4,269.2,416,280,620,550.8,942,297.2,740.4,852.2,800.4,373,199.2,94,194,301.8,167.4,161.4,313,66.3,46.8,5.8,0,0,0,0,0,0,0,,,
11/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,17.2,41.6,24.4,192.4,60.4,81.2,162.6,361.8,561,259.2,431.8,307.8,288.8,473.6,512.6,376,503,411,907,216,731,626,621.4,395.2,399,305.6,131.8,38.2,16.8,7.8,0,0,0,0,0,0,,,
12/05/2014,0,0,0,0,0,0,0,0,0,0,0,4,17.6,39.4,92.2,128.4,122.2,428.6,143,651.2,762.8,804.4,253,366.6,867.4,728,942.2,317.8,249.4,291.8,610.4,688.8,895.4,790.8,601,340.6,438.4,302.2,205.2,101.8,33.6,11.8,0,0,0,0,0,0,,,
13/05/2014,0,0,0,0,0,0,0,0,0,0,0,3,14,63.6,82.4,92.5,119,323.6,562,712.6,800.2,842,208.6,199,728,257.4,117.8,932.6,559,978.6,90.6,118.8,332.6,65.6,675.2,156,526,97,272,62,40,12,0,0,0,0,0,0,,,
14/05/2014,0,0,0,0,0,0,0,0,0,0,0,6.6,18.6,32.6,104,202.6,301.4,400.4,491.4,569.2,431.4,658.8,885.8,779,780.7,514.6,1075.4,642.4,372,275.2,246.2,185.4,131.4,374.8,696.8,301,248.4,317.4,209.6,32,34,11.8,0,0,0,0,0,0,,,
15/05/2014,0,0,0,0,0,0,0,0,0,0,0,8.2,22.2,35.4,99.6,195.2,295.4,389.6,477.4,546.6,617.4,689.8,656.8,349.6,943.2,313.8,834.2,658,882,535,873.6,761,200.2,395,176,446,246.2,82.2,105.2,108.4,37.2,13.2,0,0,0,0,0,0,,,
16/05/2014,0,0,0,0,0,0,0,0,0,0,0,10.2,31.2,42,93.2,180,284,380.6,455.6,532.6,613.4,678.8,664.2,805.2,854.4,974.6,249.6,864.4,407.8,265.4,250.2,363.8,242.6,162,209.8,334.8,171.4,166,146.2,92.8,49.6,13.5,0,0,0,0,0,0,,,
17/05/2014,0,0,0,0,0,0,0,0,0,0,0,6.2,24.2,58.8,113.6,196.2,289.4,381.2,454.4,539,608.4,673,729,741.5,803.2,845,795.2,858.4,836.2,797,769.6,730.6,668,469.8,649.8,444.8,365.6,283.8,192.4,108.2,35.6,15,0,0,0,0,0,0,,,
18/05/2014,0,0,0,0,0,0,0,0,0,0,0,10.2,25.4,44,111.7,200.2,294,385,462,545,626,682,726,784,858,687,956,241,949,896,816,747,687,613.6,520.6,439,369.4,276.4,159,96,41.2,16.6,0,0,0,0,0,0,,,
19/05/2014,0,0,0,0,0,0,0,0,0,0,0,18.2,37,70.8,166.2,155.4,209.4,268,421.4,511.4,670.2,534.2,573.4,759.4,710.2,571,588,697.8,765,847,698,556.2,689.4,411.4,157.6,193.4,275,62.3,90.6,59.6,42.8,16,0,0,0,0,0,0,,,
20/05/2014,0,0,0,0,0,0,0,0,0,0,0,10.8,22,71,133.4,156.8,130.8,277.6,337.2,119.6,239.6,212.6,158.2,208.8,177,247.6,374.2,224.6,826.8,63.2,213,427.8,182.2,332.6,401.6,403.2,473.8,138.8,114.2,119.6,91.2,20.6,0,0,0,0,0,0,,,
21/05/2014,0,0,0,0,0,0,0,0,0,0,0,8.2,38,77.8,103.2,145.8,322.6,419.4,505.4,581.8,642.6,712,761.2,785.2,798.4,742,406.6,811.4,766.1,504.4,411.8,628.8,519,372.4,381,396.4,245.2,274.6,241,126.6,96.6,33,9,0,0,0,0,0,,,
22/05/2014,0,0,0,0,0,0,0,0,0,0,0,10.8,46.6,81.8,132.2,139.2,151.2,149.8,377,254.6,455.6,133.4,182.4,467.6,289.2,489.6,589.4,656.6,413.4,752,875.6,810.8,773,49.8,102,79,162,417,109,42,35,11.2,0,0,0,0,0,0,,,
23/05/2014,0,0,0,0,0,0,0,0,0,0,0,6.6,10.2,15.2,68.2,99.6,91.4,110.8,119.6,141.2,75,86.4,172.2,163,100.8,51,273.4,319.6,476.4,220,210.6,322.2,267.4,454.2,329.8,312.8,221.4,94,208,123.2,24.6,11.8,0,0,0,0,0,0,,,
24/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,11.4,36,56,33,52.4,35.8,46.4,104.4,224.2,107,159.2,205,68.6,195,167.6,166,143.6,332.2,306.2,166.8,179,267.4,235.4,212.4,141.2,96.6,69,51,21,9,0,0,0,0,0,0,,,
25/05/2014,0,0,0,0,0,0,0,0,0,0,0,2.8,34,92.6,84.6,145.6,323,292,115.8,680.4,738.4,324.8,395.8,643,441.8,343.6,652.4,897.8,930,213,309,360,824,656,621,512,429,343,267.3,156,79,18,5,0,0,0,0,0,,,
26/05/2014,0,0,0,0,0,0,0,0,0,0,0,11,42,47,91,125,212,351,225,252,433,322,560,489,603,946,192,157,211,115,97,84,81,34,60,75,141,175,173,83,38,20,7,0,0,0,0,0,,,
27/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,5,11,20.2,45,228.6,341.2,192.8,273,319.2,540.8,319.2,360,599.2,568.8,384,133.4,232,34.4,222.6,114,12,103.4,95.8,29.4,77,115.2,82,72.6,25.2,20,7,0,0,0,0,0,,,
28/05/2014,0,0,0,0,0,0,0,0,0,0,0,0,15.2,42,47.6,44.4,71.6,126.4,127,143.2,128.2,121.8,172.8,193.8,117,265.6,160.4,221.6,64.8,70.8,47.8,57.2,117.4,99.4,110.6,46.6,39.6,62.2,41.8,25.4,14,5,0,0,0,0,0,0,,,
29/05/2014,0,0,0,0,0,0,0,0,0,0,0,8.6,6.6,35.2,93.4,55.8,73.8,118.2,118.8,219.8,205.8,136,139.6,255,529.6,330.6,271.4,210.8,570.6,502.2,222.4,117,157.8,67.6,91.4,573.2,430.8,60,29.4,38,18.6,11.2,4,0,0,0,0,0,,,
30/05/2014,0,0,0,0,0,0,0,0,0,0,0,10.8,18,25.8,47.8,52.2,81.6,160.4,259.2,216.8,225.4,249,166.8,255.8,248.6,281,229.8,201.3,246,206,120,272,135,123,115.8,113,66.6,58.8,55,47,22.2,13.8,0,0,0,0,0,0,,,
31/05/2014,0,0,0,0,0,0,0,0,0,0,0,11.6,29.6,59.2,66.6,79.2,74,101.8,147.6,132.8,217.2,283.6,401.2,527,577.2,377.2,387.4,256.2,79.8,237.4,436.2,232,200.2,330.8,176.8,206,202.6,165,258,105,46,16,0,0,0,0,0,0,,,
01/06/2014,0,0,0,0,0,0,0,0,0,0,0,22,54,70,114.8,169.2,296.4,334.8,429.2,382,597,540.4,825,542.6,306,264.8,295.6,358.4,450,816.6,830.6,716.4,608,652.8,617.4,470.2,247,181.8,118.6,82.6,54.3,21,5,0,0,0,0,0,,,
02/06/2014,0,0,0,0,0,0,0,0,0,0,0,5,18.4,60.6,101.6,112.8,171.4,159,379.8,220.5,225.4,217.6,493.2,272.8,352,420.2,204.8,256.6,181.4,395.6,483.6,837.2,499.2,749.4,774.6,346.8,152.2,120.6,104,86,74.8,20.6,0,0,0,0,0,0,,,
03/06/2014,0,0,0,0,0,0,0,0,0,0,0,14.8,22.6,62.6,87,56.8,53.8,125.2,303.2,281.6,208.4,169,178.6,474.2,305.4,429.4,889.4,293.2,259.6,725.8,635.6,354.6,264.2,496.2,384,273.8,170.2,147.2,88.8,88.8,39,13.6,4,0,0,0,0,0,,,
04/06/2014,0,0,0,0,0,0,0,0,0,0,0,5,15.2,45,93.8,124.8,200.8,247.6,171.6,265.4,115.4,79.4,51.2,161.8,174.8,181.2,147.6,262,235.8,75,196.8,169,322.3,232,74,40.2,61.6,36.2,31.8,23,12.4,5.8,0,0,0,0,0,0,,,
05/06/2014,0,0,0,0,0,0,0,0,0,0,6,17.6,32.8,73.8,153,250.4,296.4,413.8,334.2,631,669.4,525.4,771.4,810.8,891.4,960.2,1039.2,923,959,915.2,852.8,810.6,642,158,708,624,209.8,297.6,228.6,142.2,84.8,39.8,13.6,2,0,0,0,0,,,
06/06/2014,0,0,0,0,0,0,0,0,0,0,5,24.2,44.8,93.8,152.6,181.4,158.4,230,228.2,623.2,310.4,171.4,380.6,478,728,618.4,856.4,847,390,851,879,765,712,492,548,427,294,184,149.2,248.4,60.2,34,10.2,0,0,0,0,0,,,
07/06/2014,0,0,0,0,0,0,0,0,0,0,0,3,7.4,12.2,23.4,76,113.6,188.2,67.6,70.8,132.2,212.2,64.4,325,638,1041,615,369,809,366,411.2,843.8,915,664,196.4,497,461,370.2,259.6,212,139.4,64,22.2,0,0,0,0,0,,,
08/06/2014,0,0,0,0,0,0,0,0,0,0,0,15.6,24.6,44.6,163,224.2,320.2,412,501.2,591.8,664.8,821.4,296.4,793.6,439.8,989,297.6,1048.2,904.4,637.2,949.2,330.8,369.8,104.2,124.6,183,163.2,175.6,297,205.8,102.2,22.8,11,0,0,0,0,0,,,
09/06/2014,0,0,0,0,0,0,0,0,0,0,5,28.8,31.4,104.4,58.2,150,130.2,100.2,190,437.6,361.4,386.6,624.8,800.4,422,932.8,627.2,769.2,758.8,541.8,448,855.8,571.6,326.4,638.2,550.2,320.2,224.6,109,81,30,26,9,0,0,0,0,0,,,
10/06/2014,0,0,0,0,0,0,0,0,0,0,0,17.2,45.4,91.8,242,259.8,393.4,438.8,580.4,110,436,792.8,383.2,297.4,353.2,937.2,975.2,900.6,519.6,1029.8,763.8,881.8,786.6,325.6,674.8,316.6,520.8,150.6,260.2,254,31.6,23.5,11,0,0,0,0,0,,,
11/06/2014,0,0,0,0,0,0,0,0,0,0,5,17.6,30,77.3,138.8,222.4,209.6,359.1,610.6,611,312.2,270.4,317.6,252.5,476,480,461,439,884,960,846,742,689,689,601,584,404.6,363.8,319.8,226.4,34.8,51,20.4,1,0,0,0,0,,,
12/06/2014,0,0,0,0,0,0,0,0,0,0,7,21,34.2,61.8,122.2,205.6,281.8,308.8,452.6,451.6,625.2,650.4,833.2,207.8,875.5,496,963,972,229,916,916,863,742,640,577,526,457,374,302.4,212.2,123.6,55.2,9.8,0,0,0,0,0,,,
13/06/2014,0,0,0,0,0,0,0,0,0,0,3.3,27,43.6,49.2,148.8,212.4,306.6,445.4,480.6,551.4,618.4,678,751.2,827.6,865,923,199,329,963,401,912,577,487,454,635.8,180.2,405.2,153,246.8,131.8,148.6,44.4,14.4,0,0,0,0,0,,,
14/06/2014,0,0,0,0,0,0,0,0,0,0,5,26,39.6,69,128.2,253.8,133,214.6,339.6,256,302.8,522.2,382,461.8,523,819.6,999,348.6,895,802.2,897.6,879.4,551.2,231.2,240.8,231.2,138.8,129.8,68.2,76.4,52.6,26,12.2,0,0,0,0,0,,,
15/06/2014,0,0,0,0,0,0,0,0,0,0,5,12.8,44.4,76,131,214.4,304,338,236,257,264,350,330,383,489,151,497,573,642,585,538,355,745,286.8,278.4,230.4,245.6,132.2,110.6,76.6,70.2,82.4,14.4,0,0,0,0,0,,,
