at,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
19/04/2017,0,0,0,0,0,0,0,0,0,0,0,0.000776741,0.008205625,0.02658409,0.061678355,0.136164272,0.258788966,0.360370332,0.434982123,0.545949286,0.619167617,0.66071144,0.690679984,0.707104643,0.695713107,0.693474095,0.675727285,0.661291577,0.645415375,0.564325191,0.42907531,0.355370486,0.303442976,0.222790442,0.153689752,0.096731024,0.048588414,0.030282932,0.01157471,0.000713697,7.88E-06,0,0,0,0,0,0,0
20/04/2017,0,0,0,0,0,0,0,0,0,0,0,9.34E-05,0.002299628,0.014019375,0.030278939,0.052759946,0.074935795,0.101820073,0.132404264,0.158036491,0.19377862,0.265989067,0.313354829,0.313153136,0.323860787,0.326309367,0.351024546,0.321819411,0.272311583,0.202093037,0.133957155,0.085596965,0.067395667,0.0806437,0.067934529,0.041159897,0.017342171,0.009800818,0.000621472,9.23E-05,7.66E-06,9.49E-06,0,0,0,0,0,0
21/04/2017,0,0,0,0,0,0,0,0,0,0,0,0.000366491,0.007910189,0.032212456,0.056690476,0.089258874,0.110073306,0.133902573,0.171740181,0.194196101,0.217843139,0.28152994,0.355898244,0.420909563,0.420863126,0.353350676,0.318040325,0.29272611,0.30865066,0.275338906,0.236801958,0.226976035,0.189003776,0.133912324,0.088632355,0.060302639,0.03985278,0.025037819,0.005490805,0.001015773,1.25E-06,0,0,0,0,0,0,0
22/04/2017,0,0,0,0,0,0,1.90E-06,0,0,0,0,9.71E-05,0.002363336,0.009219911,0.029938953,0.05992042,0.118774435,0.197744667,0.256783667,0.334902203,0.403198806,0.467504057,0.552890108,0.613561086,0.650799459,0.678664156,0.707273933,0.70014481,0.698039248,0.677745606,0.630876864,0.56359222,0.471696057,0.383394239,0.269750891,0.166898585,0.103740204,0.063934568,0.007985388,0.00051472,0.000733597,0,0,7.63E-06,0,0,0,3.35E-05
23/04/2017,0,0,0,0,0,0,0,0,0,0,1.25E-06,0.001613517,0.015634966,0.047614959,0.087266308,0.145687423,0.217343189,0.29792109,0.353334846,0.442592846,0.471839592,0.504275257,0.500345019,0.453516732,0.450009352,0.483958326,0.515685919,0.521973948,0.526752222,0.518981564,0.450603632,0.399733522,0.328335327,0.286437515,0.21118238,0.150204257,0.095595953,0.070498987,0.015345164,0.000608339,0.000234215,0,8.11E-06,2.88E-06,0,0,0,0
24/04/2017,0,0,0,0,0,0,0,0,0,0,6.66E-06,0.002474941,0.006312579,0.014591792,0.026621738,0.053358347,0.097591133,0.11256975,0.127227019,0.132677311,0.16798371,0.178824013,0.245674163,0.27802834,0.243107119,0.202472191,0.17195999,0.186415443,0.175539462,0.184033057,0.169983276,0.150405301,0.16862076,0.163659093,0.103792785,0.054112333,0.038729511,0.029880104,0.0093761,0.001727052,6.23E-05,4.99E-05,0,0,0,0,0,0
25/04/2017,0,0,0,0,0,0,0,0,0,0,6.03E-06,0.002110855,0.018710962,0.059937755,0.104691371,0.170062241,0.25842877,0.351773336,0.412690538,0.478639042,0.545848052,0.585439253,0.575152496,0.590707923,0.553340619,0.57040881,0.57399904,0.55722238,0.526703645,0.417593897,0.377841934,0.338705061,0.301472751,0.231184869,0.164900333,0.131093826,0.069305897,0.048419761,0.021495274,0.006159107,0.001895115,0,0,0,0,1.84E-05,0,0
26/04/2017,0,0,0,0,0,0,0,0,0,0,4.78E-06,0.00042947,0.00696131,0.021677779,0.062979866,0.13730128,0.238516175,0.33420715,0.43805515,0.487257695,0.492599241,0.527772576,0.495287739,0.505834632,0.524544976,0.534783698,0.580406591,0.553940389,0.58845728,0.538895076,0.447826953,0.376353446,0.298966419,0.269351766,0.21514013,0.157791098,0.118105373,0.064027705,0.017556059,0.00244103,0.000367373,0,0,0,0,0,0,0
27/04/2017,0,0,0,0,0,0,0,0,0,2.11E-06,2.41E-05,0.000301338,0.017983251,0.075793857,0.12776144,0.187936791,0.262452642,0.325689861,0.436308349,0.495200044,0.50341851,0.495322013,0.44869935,0.385681145,0.334340598,0.333350154,0.265896171,0.228262835,0.186009481,0.263887107,0.270022062,0.262660438,0.15020838,0.112434424,0.098385473,0.074721321,0.048570455,0.037913526,0.01328376,0.002067166,4.63E-05,0,0,0,0,0,0,0
28/04/2017,0,0,5.80E-06,0,0,0,0,0,0,0,9.20E-06,0.002207219,0.023601556,0.06410357,0.11357885,0.156090692,0.20940753,0.268987331,0.314904391,0.324780948,0.308746762,0.332313809,0.331818908,0.347846033,0.312907006,0.333235657,0.350598882,0.403107018,0.379754149,0.319647344,0.259500192,0.221563751,0.200473639,0.192183377,0.185140114,0.149146949,0.098537052,0.061121688,0.022238897,0.004024773,0.001148138,0,0,0,0,0,0,0
29/04/2017,0,0,0,0,0,0,0,0,0,0,9.07E-06,0.000210959,0.003509102,0.011897998,0.026118692,0.046492847,0.076900482,0.117678506,0.179783456,0.208956802,0.230378144,0.265389439,0.294398364,0.268066552,0.248769934,0.200068403,0.209686957,0.227080854,0.251252357,0.263695307,0.236143238,0.260726083,0.275069244,0.241514208,0.203286967,0.129207189,0.074974732,0.055755258,0.016833052,0.000806913,2.69E-05,0,0,0,0,0,0,9.21E-07
30/04/2017,0,0,0,0,0,0,0,0,0,0,6.29E-05,0.000384588,0.01687141,0.063659496,0.118612473,0.170490929,0.205669894,0.22949344,0.253621948,0.311374475,0.35784898,0.346059155,0.325580827,0.326277422,0.292192644,0.270886735,0.334355474,0.278167608,0.133725194,0.076897768,0.06275987,0.054015402,0.052580569,0.045664956,0.035943902,0.020897699,0.009986788,0.005475293,0.000796409,3.37E-05,1.63E-09,0,0,0,0,0,1.66E-05,0
01/05/2017,0,0,0,0,0,0,0,0,0,0,9.95E-05,0.004703625,0.024818297,0.058027115,0.087464978,0.131255761,0.163273279,0.230778951,0.29043615,0.333119225,0.337360339,0.341076542,0.362875459,0.43389098,0.488856156,0.48093084,0.413708624,0.349926984,0.349238521,0.342178039,0.380592161,0.251695471,0.182953202,0.204652648,0.199280528,0.139527777,0.073563148,0.067604837,0.030383371,0.006330879,0.002317658,0,0,0,0,0,0,0
02/05/2017,0,0,0,0,0,0,0,0,0,0,0.000656236,0.005018584,0.013940617,0.054204849,0.134524498,0.23011975,0.332873126,0.423381572,0.490253684,0.51875127,0.530009336,0.5118726,0.497458915,0.469490797,0.463165646,0.484731394,0.495815768,0.513217173,0.417116332,0.413314708,0.371004716,0.287795617,0.232544901,0.156564281,0.087548887,0.06055102,0.044116829,0.022897796,0.00695457,0.000197925,5.48E-05,1.09E-05,0,0,0,0,0,0
03/05/2017,0,0,0,0,0,0,0,0,0,0,1.53E-05,0.002676817,0.020095899,0.044886592,0.06701156,0.082900884,0.138224071,0.177748591,0.155230675,0.203647701,0.261742319,0.287008156,0.27174125,0.241961579,0.247952608,0.261381555,0.339998576,0.395167594,0.352384646,0.269428526,0.205470284,0.167143455,0.151080044,0.147074371,0.119537269,0.073794739,0.042732857,0.021054573,0.007713637,0.001596261,0.000323664,0,0,0,0,0,0,0
04/05/2017,0,0,0,0,0,0,0,0,0,0,2.20E-05,0.002114199,0.015375779,0.037404534,0.065434606,0.095996859,0.109064282,0.111065626,0.126421518,0.208118383,0.301138643,0.350587939,0.369115458,0.345676873,0.382315148,0.47103848,0.453554992,0.448609198,0.386185472,0.353148791,0.309330568,0.280320735,0.249501857,0.227057925,0.162801991,0.11904168,0.093850551,0.065193305,0.024613658,0.007699132,0.003700769,2.36E-05,0,0,1.74E-05,7.61E-06,8.51E-06,0
05/05/2017,0,0,0,0,0,0,0,0,0,0,1.21E-05,0.004291966,0.017919486,0.056024494,0.098142022,0.17491018,0.281440676,0.376219267,0.449741486,0.467245354,0.479210133,0.500989669,0.496114524,0.509067207,0.483415775,0.456298264,0.432717901,0.453171697,0.479744883,0.480825462,0.436122109,0.420842222,0.350436478,0.296023995,0.222925412,0.152739132,0.084012202,0.046009282,0.024481529,0.004655135,0.001222191,2.27E-05,0,0,0,0,0,0
06/05/2017,1.09E-05,0,0,0,0,0,0,0,0,0,0.000867519,0.012823954,0.031946378,0.04896277,0.074420932,0.109045836,0.121233804,0.164524997,0.214248385,0.226218879,0.260051743,0.35946466,0.401586092,0.400058789,0.439539571,0.502232826,0.512360904,0.415075979,0.386248566,0.353654102,0.331477864,0.260594257,0.220838732,0.174703087,0.130288597,0.088217477,0.038851876,0.024459107,0.008869852,0.000171717,8.23E-06,6.35E-05,4.22E-05,0,0,0,0,0
07/05/2017,0,0,0,0,0,0,0,0,0,0,5.74E-05,0.002847745,0.016142388,0.032782048,0.049224787,0.041316054,0.066017194,0.112391277,0.189120006,0.267414896,0.35474711,0.384203816,0.395507458,0.469183985,0.538470028,0.597722749,0.607125723,0.603788195,0.573316079,0.577482337,0.566574087,0.513484186,0.462262521,0.358429096,0.260767401,0.176858117,0.129564991,0.079365175,0.029833861,0.002618675,0.001700146,0.000127738,0,0,0,0,1.43E-05,0
08/05/2017,5.63E-06,0,5.24E-06,0,0,1.10E-05,0,4.05E-06,3.47E-06,1.12E-06,0.001061081,0.014358634,0.047257789,0.095521425,0.165618222,0.210603604,0.255278819,0.321111016,0.423937853,0.525438258,0.59036864,0.675631795,0.704217794,0.710628515,0.742172382,0.747875467,0.741866277,0.712594163,0.666221994,0.630610435,0.598871489,0.526532476,0.455943699,0.335325171,0.247686975,0.172218441,0.113127338,0.06603668,0.029767413,0.008184422,0.000381864,0.000145916,0,1.19E-05,0,0,0,0
09/05/2017,0,0,0,0,0,0,0,0,0,5.15E-07,1.47E-05,0.004105589,0.017655084,0.036657886,0.0651504,0.104291861,0.153586376,0.207850238,0.265345899,0.319240895,0.37885396,0.456365871,0.528290503,0.609307191,0.677135564,0.72292515,0.722254365,0.701836608,0.656607752,0.61686623,0.576205226,0.49967131,0.429446532,0.322113869,0.228654839,0.154935554,0.114759553,0.067803007,0.029403225,0.002768397,8.17E-05,0.000213009,0,4.04E-06,0,0,0,0
10/05/2017,0,0,0,0,0,0,0,0,8.01E-07,1.59E-05,0.000767195,0.015240162,0.048473875,0.101332834,0.133490234,0.198621601,0.314424887,0.43593574,0.543973054,0.593936242,0.642064101,0.679823653,0.696138187,0.702839914,0.712829208,0.723481645,0.725099286,0.700767031,0.647809236,0.613343057,0.578952787,0.507245568,0.449793936,0.343228963,0.248099192,0.170986989,0.134012091,0.09924726,0.039700366,0.007033589,7.24E-05,0.000525831,0,0,1.34E-05,0,0,5.57E-06
11/05/2017,0,0,0,0,0,0,0,0,0,5.65E-06,0.001363125,0.016121456,0.029158927,0.023690474,0.018152058,0.04560886,0.12140686,0.233828473,0.326592252,0.408976361,0.405626179,0.412184424,0.468801491,0.557654896,0.537305542,0.429096094,0.299645446,0.3100976,0.317192176,0.290389209,0.315973545,0.286975488,0.254928033,0.207387604,0.161041301,0.116291314,0.086082786,0.059687923,0.027792513,0.005218091,0.001007066,2.15E-05,0,0,0,0,0,7.46E-06
12/05/2017,0,0,0,0,0,0,0,0,0,7.89E-06,0.000111324,0.003498993,0.02240952,0.05237469,0.089628035,0.111628057,0.146267589,0.162012616,0.173524864,0.166484322,0.174847158,0.204315956,0.240162072,0.246526255,0.276608807,0.309600548,0.303505915,0.353464365,0.333797959,0.336632338,0.338010057,0.27394302,0.238992941,0.166132182,0.131875662,0.07571478,0.040968785,0.03057574,0.015328889,0.005652629,0.001403777,9.11E-06,0,0,0,0,0,0
13/05/2017,0,0,0,0,0,0,0,0,0,1.76E-06,0.000260955,0.003102366,0.00765597,0.02092642,0.033340334,0.053274858,0.085922653,0.149544642,0.221464704,0.346123977,0.451019006,0.4230791,0.340038184,0.30162422,0.349377196,0.396666482,0.325043885,0.349876893,0.443434189,0.434893053,0.424213677,0.414694948,0.380307034,0.308613418,0.252185885,0.196726557,0.122180726,0.061496866,0.029213565,0.003821276,0.000458802,9.59E-05,0,0,0,0,0,0
14/05/2017,0,0,0,0,0,0,0,0,0,4.48E-06,0.000253352,0.011263276,0.054181207,0.085166478,0.13770818,0.219214245,0.323421331,0.399972582,0.441144868,0.470771726,0.567520497,0.611362156,0.565606623,0.551747495,0.58885465,0.596154756,0.550757284,0.568028966,0.496739325,0.297646598,0.276028376,0.248784128,0.269758542,0.195907046,0.186646102,0.150264003,0.10227739,0.071718381,0.042674691,0.006151029,0.000396738,0.000368324,0,0,0,0,0,0
15/05/2017,1.16E-05,0,0,0,0,0,0,0,0,0,7.89E-05,0.000696042,0.003437349,0.01261405,0.031574922,0.058827203,0.072207366,0.086401295,0.112187466,0.123515033,0.125605407,0.168815096,0.236553029,0.282756028,0.261833833,0.287507362,0.241924457,0.157002779,0.135791102,0.155565426,0.132536062,0.117590152,0.109523859,0.091081499,0.056268213,0.039726537,0.029313286,0.024423596,0.010878424,0.002325213,0.001682134,2.66E-05,0,0,0,0,0,0
16/05/2017,0,NaN,0,0,2.13E-05,0.00011174,7.54E-06,4.28E-06,6.75E-05,1.02E-06,0.000768867,0.008611378,0.016277006,0.031462753,0.055141971,0.083089937,0.106092819,0.120083215,0.1125864,0.11671392,0.134134723,0.144323192,0.152245923,0.16601526,0.147228843,0.121676038,0.101302774,0.094804336,0.140783449,0.143953122,0.087460578,0.084770465,0.075120155,0.059452426,0.068496687,0.090849577,0.0543974,0.033375625,0.013870973,0.001298835,6.29E-05,0,NaN,NaN,NaN,NaN,NaN,NaN
17/05/2017,NaN,0,2.36E-06,0,0,0,0,0,0,0,2.47E-05,0.001776869,0.006475897,0.014173638,0.022608218,0.025035432,0.046308746,0.054757509,0.043803251,0.05724593,0.069067264,0.072747685,0.073446816,0.068226836,0.077929942,0.068195959,0.068780544,0.072446727,0.081432295,0.086121417,0.113557263,0.106269824,0.072352728,0.046489074,0.038782527,0.045264826,0.053375125,0.037034835,0.043015371,0.022287497,0.000305366,0.001349874,2.81E-06,0,0,1.60E-05,1.87E-05,0
18/05/2017,0,0,0,0,0,0,0,1.93E-06,0,5.99E-05,0.001915108,0.020630513,0.053249822,0.092126371,0.139311805,0.210840209,0.297779105,0.385995104,0.47047864,0.500384972,0.542512332,0.572075219,0.572671626,0.566328611,0.563421411,0.561445459,0.546300544,0.469002516,0.39082248,0.332957311,0.276857843,0.214528483,0.21037414,0.196859555,0.17718563,0.143278955,0.102791158,0.067672519,0.042746642,0.012976229,0.001955322,0.00039068,5.50E-06,0,0,0,0,0
19/05/2017,0,0,0,0,0,0,0,0,0,1.82E-05,0.00146857,0.016199982,0.039272969,0.06979771,0.115960224,0.19134834,0.292518754,0.383345364,0.439857837,0.481552319,0.516296745,0.529725146,0.561540826,0.576220458,0.559198757,0.592860769,0.647135916,0.642482613,0.59013343,0.538759977,0.499814093,0.417982075,0.378620476,0.322124792,0.241935698,0.163804501,0.134559005,0.089940004,0.041837036,0.010353008,0.000854156,0.001169331,0,0,0,0,0,0
20/05/2017,0,0,0,0,0,0,0,0,0,0.000156991,0.002491858,0.019194583,0.063647142,0.102285167,0.118633299,0.198703721,0.260477004,0.289651685,0.279998467,0.22459059,0.264434832,0.258782008,0.254729496,0.245229054,0.282501446,0.266215798,0.247557937,0.347006764,0.327690218,0.267634491,0.259039255,0.267735385,0.212699461,0.188850268,0.132205467,0.101915845,0.078487021,0.061839051,0.034860415,0.013965201,0.008178112,0.001443275,7.01E-06,0,2.64E-08,0,2.04E-06,0
21/05/2017,5.51E-06,0,0,0,0,0,0,5.72E-07,0,0.000283788,0.006143131,0.025408831,0.068802578,0.100218556,0.148477694,0.235480095,0.304653687,0.372802343,0.421588746,0.440419765,0.449508436,0.468523733,0.501043236,0.51572577,0.514364727,0.52422665,0.50787041,0.514288173,0.519971564,0.517889138,0.46715609,0.425225171,0.408595088,0.336365047,0.265448019,0.182314326,0.100748451,0.074359748,0.051657456,0.007333311,0.002066044,0.001335802,3.75E-06,0,0,0,0,6.06E-06
22/05/2017,0,4.30E-06,0,0,1.13E-06,0,5.32E-06,0,0,7.21E-05,0.001229893,0.021580997,0.06243396,0.097369014,0.125093522,0.196618459,0.326454573,0.435901889,0.501002282,0.566794147,0.599808477,0.593306403,0.634479906,0.583532856,0.565676776,0.659794879,0.717794763,0.695612836,0.659788622,0.618332347,0.571081359,0.482196283,0.418120728,0.335406659,0.253569532,0.17291953,0.099369795,0.059464001,0.04913349,0.023267152,0.004304801,0.000356928,7.97E-06,0,0,6.32E-06,0,9.21E-06
23/05/2017,0,0,0,0,0,0,0,0,0,6.45E-05,0.002653378,0.004258737,0.0068857,0.019016273,0.035173308,0.062994237,0.087263681,0.132162285,0.184112089,0.208132108,0.206993486,0.186004161,0.186464331,0.198292522,0.219763315,0.285831687,0.340610922,0.364618715,0.420694064,0.428839039,0.43947912,0.422238409,0.404366709,0.322490653,0.257339898,0.204963139,0.146286226,0.103658557,0.066960478,0.023997916,0.004777412,0.000724042,0,0,0,0,0,0
24/05/2017,6.87E-06,0,1.19E-05,0,0,0,0,0,0,9.16E-06,0.002124397,0.013566567,0.032679196,0.054793123,0.094989137,0.152518695,0.225472552,0.323760922,0.426013455,0.519526066,0.573878997,0.606498508,0.614194135,0.649150927,0.645113692,0.65643321,0.644348058,0.618232567,0.584249123,0.531315217,0.474133517,0.407012935,0.356819703,0.271808732,0.21407731,0.14964104,0.098619003,0.07261621,0.043596067,0.011640948,0.000444831,6.84E-05,3.59E-05,0,0,0,8.03E-06,0
25/05/2017,0,0,0,0,0,0,0,0,0,0.000225631,0.006139299,0.028450923,0.058882228,0.08612912,0.133730742,0.217812546,0.324062014,0.430117222,0.51919261,0.56753225,0.594986108,0.614762885,0.61486499,0.62193206,0.60894868,0.612382666,0.614134263,0.60107799,0.587898302,0.576223479,0.518163472,0.437562865,0.402891147,0.323678362,0.249665082,0.174630768,0.101820438,0.071086286,0.044927609,0.012382736,0.001167031,4.45E-05,3.13E-05,3.40E-05,0,4.96E-06,1.72E-05,0
26/05/2017,0,0,0,0,0,6.65E-06,0,0,0,0.000321793,0.004207971,0.028859349,0.058447573,0.078683108,0.126766574,0.220859641,0.333993669,0.443304938,0.538967641,0.596076988,0.635332486,0.656247298,0.674668338,0.69690254,0.709541662,0.722670456,0.703542757,0.68070775,0.659641597,0.642940073,0.565759505,0.506503237,0.45019282,0.353834019,0.274467994,0.188836246,0.100978403,0.070313941,0.042989839,0.012826688,0.000455674,2.26E-05,5.09E-05,0,0,4.66E-05,0,0
27/05/2017,0,1.52E-05,0,7.98E-06,0,0,0,0,1.91E-05,1.20E-05,0.000835957,0.003925758,0.022393706,0.057153556,0.115926331,0.189785801,0.208052294,0.168798413,0.158104227,0.141568453,0.110729842,0.126335665,0.182248303,0.228862334,0.191548472,0.189446013,0.275267793,0.342305772,0.431964711,0.451863396,0.482205294,0.44898799,0.389972838,0.313695323,0.226290254,0.171226395,0.114411545,0.077433328,0.032235162,0.017367215,0.004884943,0.000411106,1.70E-05,0,0,0,0,0
28/05/2017,1.29E-05,0,0,1.16E-05,0,0,9.27E-06,0,4.59E-06,0.000899812,0.008078451,0.031900748,0.051171246,0.081051403,0.134121364,0.207413055,0.253057925,0.313772925,0.372418976,0.452139102,0.471239047,0.516613647,0.598296837,0.586229584,0.629155904,0.53873221,0.478549747,0.441622558,0.374906585,0.309470071,0.23223905,0.156448907,0.123905273,0.0909303,0.067778761,0.032916508,0.02288215,0.013611139,0.010768752,0.003488625,0.000251168,3.56E-05,2.75E-06,0,0,0,0,0
29/05/2017,0,1.22E-05,0,1.05E-05,0,0,0,1.61E-05,1.09E-05,9.38E-05,0.002286728,0.008264423,0.020045895,0.036918297,0.060863284,0.075390149,0.069289279,0.092080243,0.105917395,0.095840583,0.085476216,0.079730879,0.086285609,0.087407213,0.079200608,0.076335083,0.065594023,0.096377684,0.140677613,0.188957341,0.171774763,0.162396804,0.148430646,0.169347247,0.150802653,0.125666097,0.084497202,0.039079819,0.023245622,0.017434404,0.010520081,0.001914944,2.83E-05,0,1.02E-05,0,0,0
30/05/2017,0,0,0,0,0,0,0,0,0,0.000143775,0.003508952,0.020039727,0.035421497,0.043735941,0.065715558,0.0886857,0.133620985,0.146893207,0.177326292,0.17226866,0.232200794,0.277284793,0.307812979,0.398957445,0.451458985,0.43944332,0.369268555,0.397288813,0.442578419,0.378427884,0.322637768,0.356288188,0.335028825,0.268568051,0.200153751,0.161274794,0.11549109,0.082290889,0.051629459,0.021766446,0.008938903,0.001684987,7.43E-06,0,0,0,0,0
31/05/2017,0,0,0,0,0,0,7.90E-06,0,8.09E-06,0.000174371,0.004232622,0.01559678,0.031968736,0.044934125,0.072696894,0.095465032,0.128099419,0.162856045,0.223348881,0.259410402,0.248598982,0.274372988,0.316229696,0.324061835,0.317606032,0.298490268,0.273509494,0.278180251,0.272813659,0.280933045,0.345949666,0.372799039,0.36176561,0.326636443,0.261897226,0.19450596,0.114119774,0.073932934,0.053659138,0.028991152,0.007555122,0.000842753,4.57E-05,0,3.95E-05,0,0,0
01/06/2017,0,0,1.31E-05,0,0,0,0,0,0,0.00053373,0.009891998,0.030564997,0.044650193,0.069441898,0.093747464,0.17282584,0.276485177,0.349804885,0.441940932,0.516738445,0.58132202,0.584561821,0.590426947,0.598911319,0.585738279,0.57875709,0.542746887,0.525717562,0.501727399,0.509402973,0.460501326,0.428964772,0.385879774,0.338367035,0.265462315,0.205129171,0.113409461,0.074005611,0.054196022,0.021720201,0.000605893,5.49E-05,4.02E-06,8.18E-06,0,7.13E-06,0,0
02/06/2017,0,0,0,0,0,0,0,0,5.19E-06,0.001080487,0.014157268,0.037353374,0.067986097,0.091043694,0.123331863,0.204752857,0.263888715,0.303834815,0.355975013,0.320351064,0.274474284,0.249148082,0.305792631,0.316324693,0.252313253,0.2169611,0.282742792,0.235331236,0.203214048,0.229870953,0.314441301,0.356664406,0.322756898,0.238620834,0.16034552,0.094041577,0.058798285,0.028280069,0.01679708,0.007489975,0.00119967,0.000514285,0.000104062,3.42E-05,0,9.49E-07,0,7.41E-06
03/06/2017,0,4.93E-06,0,0,0,1.93E-06,0,0,0,0.00058233,0.00942235,0.044006081,0.060646988,0.087932711,0.146743038,0.250422329,0.349004169,0.415758554,0.423249196,0.48799715,0.519584217,0.558383199,0.58165568,0.632507042,0.63213778,0.629210652,0.600599435,0.564474762,0.474648703,0.415007797,0.35891598,0.257271483,0.23492603,0.228580476,0.184059307,0.156666878,0.113032844,0.084186961,0.058442599,0.032288081,0.0073356,0.000171228,0.000295553,0,0,0,0,0
04/06/2017,0,0,0,0,0,0,0,0,1.92E-05,0.002936794,0.015355788,0.03328066,0.053998256,0.084007508,0.166196702,0.22879549,0.274678334,0.339769963,0.362743059,0.394554309,0.346381959,0.285669543,0.240179394,0.2413635,0.323496226,0.366939003,0.348053314,0.276783744,0.252138754,0.281246769,0.291870411,0.302423248,0.31660338,0.264467721,0.220495477,0.166731762,0.113409457,0.076379348,0.044220882,0.021106214,0.005274614,0.000812937,7.87E-05,0,0,0,0,8.03E-06
05/06/2017,0,0,0,0,0,0,0,0,9.81E-06,0.001464982,0.01299701,0.021884509,0.028743211,0.036381735,0.054406608,0.066765238,0.074634964,0.065380566,0.087538069,0.115133688,0.127579127,0.133397428,0.124005424,0.136274281,0.13773668,0.154186355,0.213228206,0.215529981,0.178159266,0.136989623,0.077291377,0.061416763,0.045869288,0.037833937,0.029295907,0.032978313,0.041241548,0.032857964,0.014851752,0.006326361,0.000618583,6.52E-05,0,0,0,1.18E-05,3.63E-06,0
06/06/2017,0,0,0,0,1.08E-05,0,0,0,0,1.20E-05,0.000715609,0.003581857,0.014135262,0.033723483,0.060585703,0.098591045,0.144883536,0.223309391,0.305542591,0.364221655,0.37975624,0.343563623,0.345188217,0.386395287,0.426034556,0.458858712,0.448532349,0.457456356,0.478887724,0.498864089,0.422673238,0.392663073,0.340622387,0.312777356,0.271578135,0.221739619,0.118605545,0.079601844,0.07498326,0.042170219,0.014479171,0.002279851,0.000274539,0,0,0,0,6.95E-06
07/06/2017,0,0,0,0,0,0,0,0,2.73E-06,0.000401517,0.007694254,0.02816968,0.047585401,0.091782897,0.16055424,0.237571819,0.326677925,0.402165478,0.46101275,0.501842231,0.533447662,0.56892895,0.595675783,0.674239758,0.670431148,0.687770094,0.64970176,0.579805535,0.561101389,0.540685038,0.408972333,0.308989772,0.249529656,0.135697847,0.080269241,0.09509837,0.069675085,0.047396861,0.022576697,0.007083758,0.003099018,9.68E-05,5.37E-05,0,0,4.71E-06,1.85E-05,0
